Source.Name,Column1,id,date,source,place,username,Content,hashtags,Likes,processed_text
wolvesMOS_analysisV3hashtag.xlsx,1900,1471250573236261120,2021-12-15 22:47:25,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,Wolfpackwwfc,"🗣️ Bruno Lage on Romain Saiss scoring the winner against Brighton

#WWFC #TheWolfpack #Wolves https://t.co/kyDglN0mK5","['WWFC', 'TheWolfpack', 'Wolves']",14,bruno lage on romain saiss scoring the winner against brighton
wolvesMOS_analysisV2hashtag.xlsx,1405,1468263876475204096,2021-12-07 16:59:21,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,DailyAdams,Wisconsin's fall wolf hunt is on hold. Several lawsuits could affect whether it moves forward. https://t.co/UmTZNPxtOV #wisconsin #wolves,"['wisconsin', 'wolves']",0,wisconsins fall wolf hunt is on hold several lawsuits could affect whether it moves forward
wolvesMOS_analysisV1hashtag.xlsx,17,1467268442856346112,2021-12-04 23:03:51,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,DewayneCook_,"SEISC South vs North #iahsbkb 🏀
@wmucsd #Wolves 29
@VanBurenCSD #Warriors 16
Halftime

Van Buren with a strong response in the 2nd quarter outscoring W-MU 12-8 @OttRadioSports Manning with a team-high 6, Buffington leads the Wolves with 16","['iahsbkb', 'Wolves', 'Warriors']",1,"seisc south vs north  
  29
  16
halftime

van buren with a strong response in the 2nd quarter outscoring wmu 128  manning with a teamhigh 6 buffington leads the wolves with 16"
wolvesMOS_analysisV2hashtag.xlsx,1070,1469358098343031040,2021-12-10 17:27:24,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",,JesseHenri,"My wolf encounter this morning.  Short video clip. Keep moving and improving. #staycalm, #wolves ,#civility https://t.co/guWI6kh2eV","['staycalm', 'wolves', 'civility']",0,my wolf encounter this morning  short video clip keep moving and improving
wolvesMOS_analysisV2hashtag.xlsx,208,1470316052374606080,2021-12-13 08:53:58,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,TalkingWolves,"🗓 On this day in 2014

Wolves substitute Leon Clarke scored a late winner as Wolves beat Sheffield Wednesday 1-0 at Hillsborough.

Wolves started with a front two of Rajiv van La Parra and Danny Graham.

#WWFC | #Wolves https://t.co/2eicByBt2m","['WWFC', 'Wolves']",127,"on this day in 2014

wolves substitute leon clarke scored a late winner as wolves beat sheffield wednesday 10 at hillsborough

wolves started with a front two of rajiv van la parra and danny graham"
wolvesMOS_analysisV1hashtag.xlsx,257,1467166811678514944,2021-12-04 16:20:01,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,KDPeters99,CONOR COADY YOU LEGEND!!!! #Wolves,['Wolves'],0,conor coady you legend
wolvesMOS_analysisV3hashtag.xlsx,105,1476676286395425024,2021-12-30 22:07:16,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,molineuxmusings,"Can’t wait for all the ‘get to see Ronaldo play live’ in the away end on Monday come home entirely underwhelmed by his offering

#WWFC #Wolves","['WWFC', 'Wolves']",7,cant wait for all the get to see ronaldo play live in the away end on monday come home entirely underwhelmed by his offering
wolvesMOS_analysisV2hashtag.xlsx,1222,1468869609826787072,2021-12-09 09:06:19,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",,mightywolvesfan,"Quiz | Wolves' Premier League clashes with Man City #wolves #wwfc 
https://t.co/H1GcJ2GFbA","['wolves', 'wwfc']",0,quiz  wolves premier league clashes with man city
wolvesMOS_analysisV3hashtag.xlsx,1743,1471783943682899968,2021-12-17 10:06:51,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",,mightywolvesfan,"Tickets on sale for England vs Germany at Molineux #wolves #wwfc 
https://t.co/HmqaY5bACw","['wolves', 'wwfc']",0,tickets on sale for england vs germany at molineux
wolvesMOS_analysisV1hashtag.xlsx,105,1467185608871218944,2021-12-04 17:34:42,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,RealSinghvi,"Watch it to Believe it !!
#WOLLIV #PremierLeague #Football #LiverpoolFC #liverpool #wolves https://t.co/gAKCKywtUe","['WOLLIV', 'PremierLeague', 'Football', 'LiverpoolFC', 'liverpool', 'wolves']",1,watch it to believe it
wolvesMOS_analysisV1hashtag.xlsx,784,1466156010159096064,2021-12-01 21:23:27,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,Treborm44,Slowwwwww build up play against a team that prides themselves on being organized . No way to break this teams down playing slow build up.  #wwfc #wolves,"['wwfc', 'wolves']",1,slowwwwww build up play against a team that prides themselves on being organized  no way to break this teams down playing slow build up
wolvesMOS_analysisV3hashtag.xlsx,939,1473580742840135936,2021-12-22 09:06:41,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",,mightywolvesfan,"McNamara | First half of the season has been 'astonishing' #wolves #wwfc 
https://t.co/zbuQyquksL","['wolves', 'wwfc']",2,mcnamara  first half of the season has been astonishing
wolvesMOS_analysisV2hashtag.xlsx,1488,1467909371841723904,2021-12-06 17:30:41,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">molineuxmix</a>",,molineuxmix,What would your best line up be if all players were available https://t.co/q81iO25HsC #molineuxmix  #wolverhamptonwanderers  #wolves  #wwfc  #wolverhampton  #football  #wolvesfc  #premierleague  #wolvesaywe  #molineux  #wolverhamptonwanderersfc  #rauljimenez  #wolveslegends,"['molineuxmix', 'wolverhamptonwanderers', 'wolves', 'wwfc', 'wolverhampton', 'football', 'wolvesfc', 'premierleague', 'wolvesaywe', 'molineux', 'wolverhamptonwanderersfc', 'rauljimenez', 'wolveslegends']",0,what would your best line up be if all players were available
wolvesMOS_analysisV3hashtag.xlsx,1494,1472505623157912064,2021-12-19 09:54:33,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">ICDBNew</a>",,ICDb_tv,Wolves vs Chelsea is on Sky Sport Football Italia / HD. With commentary from Gianluigi Bagnulo.  For more details see https://t.co/EfTZ231sa2 #Wolves #Chelsea #SkySportFootballItaliaHD,"['Wolves', 'Chelsea', 'SkySportFootballItaliaHD']",0,wolves vs chelsea is on sky sport football italia  hd with commentary from gianluigi bagnulo  for more details see
wolvesMOS_analysisV2hashtag.xlsx,529,1469675787360079872,2021-12-11 14:29:47,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,ChrisMM__,"FT 1-0 to Man City:

Somewhat robbed. #MCI were always looking to strike first. The team defended brilliantly. Embarrassment from the Mexican sensation.

#MCIWOL | #WWFC | #Wolves | #EPL","['MCI', 'MCIWOL', 'WWFC', 'Wolves', 'EPL']",1,"ft 10 to man city

somewhat robbed  were always looking to strike first the team defended brilliantly embarrassment from the mexican sensation"
wolvesMOS_analysisV3hashtag.xlsx,1183,1472658242362872064,2021-12-19 20:01:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,Wajas,"These Wajas on https://t.co/BOfsqfkl8N look a bit mischievous, what do you think?  Naughty or nice?

#checkittwice #naughtyornice #santaslist #wajas #wolves #fantasy #gingerbreadhouse #reindeer #uptonogood #familyfun #hobby #community https://t.co/ymuSdzoArY","['checkittwice', 'naughtyornice', 'santaslist', 'wajas', 'wolves', 'fantasy', 'gingerbreadhouse', 'reindeer', 'uptonogood', 'familyfun', 'hobby', 'community']",2,these wajas on  look a bit mischievous what do you think  naughty or nice
wolvesMOS_analysisV3hashtag.xlsx,1399,1472571693654842880,2021-12-19 14:17:05,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,JPW_NBCSports,"NO GOAL! Daniel Podence looked to have put Wolves 1-0 up against Chelsea after a lovely counter-attack.... but Raul Jimenez was offside as the ball came in. 

Offside flag is up, after 23 seconds. No goal. 

Thomas Tuchel fuming on the sidelines.

#Wolves 0-0 #CFC #WOLCHE","['Wolves', 'CFC', 'WOLCHE']",8,"no goal daniel podence looked to have put wolves 10 up against chelsea after a lovely counterattack but raul jimenez was offside as the ball came in 

offside flag is up after 23 seconds no goal 

thomas tuchel fuming on the sidelines

 00"
wolvesMOS_analysisV1hashtag.xlsx,706,1466325139520425984,2021-12-02 08:35:30,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">molineuxmix</a>",,molineuxmix,Atmosphere https://t.co/s82kOKL9F5 #molineuxmix  #wolverhamptonwanderers  #wolves  #wwfc  #wolverhampton  #football  #wolvesfc  #premierleague  #wolvesaywe  #molineux  #wolverhamptonwanderersfc  #rauljimenez  #wolveslegends  #soccer  #wanderers  #epl  #footballlegends,"['molineuxmix', 'wolverhamptonwanderers', 'wolves', 'wwfc', 'wolverhampton', 'football', 'wolvesfc', 'premierleague', 'wolvesaywe', 'molineux', 'wolverhamptonwanderersfc', 'rauljimenez', 'wolveslegends', 'soccer', 'wanderers', 'epl', 'footballlegends']",1,atmosphere
wolvesMOS_analysisV2hashtag.xlsx,201,1470343687922147072,2021-12-13 10:43:47,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,pdowney88,The #Wolves beat the #Stars. The final score 7-2.,"['Wolves', 'Stars']",0,the  beat the  the final score 72
wolvesMOS_analysisV3hashtag.xlsx,2008,1471212778652320000,2021-12-15 20:17:14,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,match_league,"45+1' GOALLLLLLLLLLLL!!!!!!!!! Wolves go ahead just before half-time!

Assist: Ruben Neves
Goal: Romain Saiss

#Brighton 0-1 #Wolves 

#BHAWOL | #PL https://t.co/jFs0kAkSPq","['Brighton', 'Wolves', 'BHAWOL', 'PL']",2,"451 goallllllllllll wolves go ahead just before halftime

assist ruben neves
goal romain saiss

 01"
wolvesMOS_analysisV3hashtag.xlsx,1439,1472557201424331008,2021-12-19 13:19:30,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,bakes1970,"Yep, they look really depleted! #wwfc #wolves #WOLCHE https://t.co/vVZj64BTqx","['wwfc', 'wolves', 'WOLCHE']",9,yep they look really depleted
wolvesMOS_analysisV3hashtag.xlsx,1321,1472579928046644992,2021-12-19 14:49:48,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,molineuxmusings,"Joao Moutinho has been absolutely regal in that first half

#WWFC #Wolves #WOLCHE","['WWFC', 'Wolves', 'WOLCHE']",12,joao moutinho has been absolutely regal in that first half
wolvesMOS_analysisV3hashtag.xlsx,1059,1473053089368314112,2021-12-20 22:09:59,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",,profdonzo,Protect #wolves from cruel human predators. This needs to stop. #trapping needs to go too!,"['wolves', 'trapping']",0,protect  from cruel human predators this needs to stop  needs to go too
wolvesMOS_analysisV3hashtag.xlsx,1749,1471760953893170944,2021-12-17 08:35:30,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,CureLeukaemia,"‼️ ONLINE AUCTION ‼️

Thank you to everyone who has bid on some of our fantastic @Wolves memorabilia

Day 6 of @WolvesSportMed’s #12DaysofXmas fundraiser sees SIGNED #JohnRuddy Gloves up for grabs!

Place your bid now at https://t.co/5XJ4jcr93F

#WWFC #Wolves #Signed #GK https://t.co/bGWbqyBnnL","['12DaysofXmas', 'JohnRuddy', 'WWFC', 'Wolves', 'Signed', 'GK']",10,"online auction 

thank you to everyone who has bid on some of our fantastic  memorabilia

day 6 of s  fundraiser sees signed  gloves up for grabs

place your bid now at"
wolvesMOS_analysisV1hashtag.xlsx,91,1467191145340056064,2021-12-04 17:56:42,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,nathanw_17,Brilliant performance today. Goalkeeping and defending yet again excellent. Ait Nouri MOTM - had Salah in his pocket all game. Gutted to concede at the last minute to a mistake. Deserved more. Onto Man City🐺#wolves #wwfc https://t.co/oHUYFpfTvF,"['wolves', 'wwfc']",1,brilliant performance today goalkeeping and defending yet again excellent ait nouri motm  had salah in his pocket all game gutted to concede at the last minute to a mistake deserved more onto man city
wolvesMOS_analysisV3hashtag.xlsx,2039,1471206627692982016,2021-12-15 19:52:48,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,Wolfpackwwfc,"Speedy recovery Hwang 🙏

#WWFC #TheWolfpack #Wolves https://t.co/1jXUPZGcfg","['WWFC', 'TheWolfpack', 'Wolves']",5,speedy recovery hwang
wolvesMOS_analysisV2hashtag.xlsx,509,1469676627630117120,2021-12-11 14:33:07,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Place(id='6030e1e7ff3c213a', fullName='Codsall, England', name='Codsall', type='city', country='United Kingdom', countryCode='GB')",mickeywils,"Once again, awful referee and VAR go against us. Defended brilliantly again #wolves #wwfc","['wolves', 'wwfc']",1,once again awful referee and var go against us defended brilliantly again
wolvesMOS_analysisV2hashtag.xlsx,369,1469807984284897024,2021-12-11 23:15:05,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,chandler_sball,Good luck to @chandlerwolves and @GarretsonRick and his coaching staff  as they battle for another State/Open Division Championship! Never underestimate the heart of a champion! #Wolves https://t.co/koObTznDgu,['Wolves'],17,good luck to  and  and his coaching staff  as they battle for another stateopen division championship never underestimate the heart of a champion
wolvesMOS_analysisV3hashtag.xlsx,1578,1472231316292837120,2021-12-18 15:44:33,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,Wolfpackwwfc,"“No current doubts over tomorrow's game against Chelsea going ahead. 

Obviously a changeable and potentially fast-moving situation but all OK at this moment”

[@TimSpiers 🌕]

#wwfc #wolves","['wwfc', 'wolves']",11,"no current doubts over tomorrows game against chelsea going ahead 

obviously a changeable and potentially fastmoving situation but all ok at this moment"
wolvesMOS_analysisV3hashtag.xlsx,625,1474886272384741120,2021-12-25 23:34:24,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,ShazSnook,You can take the girl out of Wolverhampton but you can’t take Wolverhampton out of the girl. #wolves https://t.co/AiRHk2HJhR,['wolves'],3,you can take the girl out of wolverhampton but you cant take wolverhampton out of the girl
wolvesMOS_analysisV2hashtag.xlsx,901,1469640309080399872,2021-12-11 12:08:48,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,broadcast_score,"Manchester City vs Wolves LIVE STREAM - PREMIER LEAGUE
Watch Live : https://t.co/lUPcYYMWH4
Referee: Moss J. (Eng)
Venue: Etihad Stadium (Manchester)

#ManchesterCity #wolves #PremierLeague @premierleague @ManCity @Wolves https://t.co/xZltCcFGZD","['ManchesterCity', 'wolves', 'PremierLeague']",0,"manchester city vs wolves live stream  premier league
watch live  
referee moss j eng
venue etihad stadium manchester"
wolvesMOS_analysisV1hashtag.xlsx,843,1466118843084914944,2021-12-01 18:55:46,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,wolfpackaywe,"You learn so much about a persons true colours on Twitter 

#oneclub #onepack #wwfc #wolves 👊","['oneclub', 'onepack', 'wwfc', 'wolves']",0,you learn so much about a persons true colours on twitter
wolvesMOS_analysisV3hashtag.xlsx,724,1474346868842893056,2021-12-24 11:51:00,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",,ETribuneSports,"Liverpool-Leeds among two more #EPL games postponed 

#Watford’s trip to #Wolves also called off following Covid-19 outbreaks at clubs

Read more: https://t.co/OR1FoBixkQ https://t.co/xTVJRsV0xc","['EPL', 'Watford', 'Wolves']",0,"liverpoolleeds among two more  games postponed 

s trip to  also called off following covid19 outbreaks at clubs

read more"
wolvesMOS_analysisV3hashtag.xlsx,1545,1472316085408083968,2021-12-18 21:21:23,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,sophie_wwfc,What’s the betting the game gets called off as I’m half way down the M6 tomorrow… #wwfc #wolves #WolChe #manchesterwolf,"['wwfc', 'wolves', 'WolChe', 'manchesterwolf']",2,whats the betting the game gets called off as im half way down the m6 tomorrow
wolvesMOS_analysisV3hashtag.xlsx,245,1476209818314682112,2021-12-29 15:13:41,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,WolfieTVWWFC,"Miss this version of Adama 😭

#wwfc | #wolves","['wwfc', 'wolves']",1,miss this version of adama
wolvesMOS_analysisV1hashtag.xlsx,761,1466172157965307904,2021-12-01 22:27:37,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,Elints22,"Save the Norwegian wolf!
This happens every winter in this country! The wolf hunt. 
""Hear the wolves howl. The shouts must be heard in our forests""
#savethenorwegianwolf
#Norway 
#Wolves 
Hør ulvene ule
https://t.co/Tx1LtPcW3X","['savethenorwegianwolf', 'Norway', 'Wolves']",7,"save the norwegian wolf
this happens every winter in this country the wolf hunt 
hear the wolves howl the shouts must be heard in our forests

 
 
hør ulvene ule"
